item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at,description_clean,city
720,Fiery Jalapeno & Paprika Pizza,Molten Cheese Indulgence with jalapeno & red paprika toppings along with spicy peri,278.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Fiery Jalapeno & Paprika Pizza category: Pizza description: Molten Cheese Indulgence with jalapeno & red paprika toppings along with spicy peri,Ncr
721,Fiery Sausage & Paprika Pizza,Molten Cheese Indulgence with spicy & herby chicken sausage and red paprika toppings,348.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Fiery Sausage & Paprika Pizza category: Pizza description: Molten Cheese Indulgence with spicy & herby chicken sausage and red paprika toppings,Ncr
722,Blazing Onion & Paprika Pizza,Molten Cheese Indulgence with onion & red paprika toppings along with spicy peri,278.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Blazing Onion & Paprika Pizza category: Pizza description: Molten Cheese Indulgence with onion & red paprika toppings along with spicy peri,Ncr
723,Blazing Chicken & Paprika Pizza,Molten Cheese Indulgence with a combination of chicken keema & red paprika toppings,348.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Blazing Chicken & Paprika Pizza category: Pizza description: Molten Cheese Indulgence with a combination of chicken keema & red paprika toppings,Ncr
724,Spicy Boneless Thighs,"Crispy, juicy boneless thighs seasoned with flavorful chili for a delicious spicy kick.",159.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Spicy Boneless Thighs category: Sides & Appetizers description: Crispy, juicy boneless thighs seasoned with flavorful chili for a delicious spicy kick.",Ncr
725,Mini Garlic Cheesiken Rice,"Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion,",119.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Mini Garlic Cheesiken Rice category: Sides & Appetizers description: Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
726,Mini Tangy Tomato Cheesiken Rice,"Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion,",119.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Mini Tangy Tomato Cheesiken Rice category: Sides & Appetizers description: Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
727,Mini Hot & Fiery Cheesiken Rice,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion,",119.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Mini Hot & Fiery Cheesiken Rice category: Sides & Appetizers description: Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
728,Spicy Chicken Pops,Crispy Chicken Popcorn| Bold Chilli sprinkle| Fiery burst of flavour,119.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Spicy Chicken Pops category: Sides & Appetizers description: Crispy Chicken Popcorn| Bold Chilli sprinkle| Fiery burst of flavour,Ncr
729,Spicy Chicken Meatballs,Tender & Juicy Meat Balls| Guntur Chilli Seasoning | Bliss for Chicken Lovers,119.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Spicy Chicken Meatballs category: Sides & Appetizers description: Tender & Juicy Meat Balls| Guntur Chilli Seasoning | Bliss for Chicken Lovers,Ncr
730,Tangy Tomato Cheesiken,"Tender Chicken| Tangy Tomato Sauce| Molten Cheese| Crunchy Veggies - Onion, Paprika &",169.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Tangy Tomato Cheesiken category: Sides & Appetizers description: Tender Chicken| Tangy Tomato Sauce| Molten Cheese| Crunchy Veggies - Onion, Paprika &",Ncr
731,Garlic Cheesiken,"Tender Chicken| Creamy Garlic Sauce| Molten cheese| Crunchy Veggies - Onion, Paprika &",169.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Garlic Cheesiken category: Sides & Appetizers description: Tender Chicken| Creamy Garlic Sauce| Molten cheese| Crunchy Veggies - Onion, Paprika &",Ncr
732,Hot & Fiery Cheesiken,"Juicy Chicken| Spicy Guntur Chilli Sauce | Molten Cheese with Veggies - Onion,",169.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Hot & Fiery Cheesiken category: Sides & Appetizers description: Juicy Chicken| Spicy Guntur Chilli Sauce | Molten Cheese with Veggies - Onion,",Ncr
733,Tangy Tomato Cheesiken Rice,"Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion,",219.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Tangy Tomato Cheesiken Rice category: Sides & Appetizers description: Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
734,Garlic Cheesiken Rice,"Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion,",219.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Garlic Cheesiken Rice category: Sides & Appetizers description: Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
735,Hot & Fiery Cheesiken Rice,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion,",219.0,Sides & Appetizers,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Hot & Fiery Cheesiken Rice category: Sides & Appetizers description: Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion,",Ncr
736,Peri Peri Dip,A spicy and tangy dip with bold peri peri flavors!,37.14,Sides & Appetizers,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Peri Peri Dip category: Sides & Appetizers description: A spicy and tangy dip with bold peri peri flavors!,Ncr
737,Cream and Onion Dip,"A rich and creamy dip with a delicious blend of onion and spices,",37.14,Sides & Appetizers,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Cream and Onion Dip category: Sides & Appetizers description: A rich and creamy dip with a delicious blend of onion and spices,",Ncr
738,Korean Sweet Chilli Dip,A sweet and spicy dip inspired by bold Korean flavors!,37.14,Sides & Appetizers,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Korean Sweet Chilli Dip category: Sides & Appetizers description: A sweet and spicy dip inspired by bold Korean flavors!,Ncr
739,Rich Garlic Dip,"A creamy dip with a rich, bold garlic flavor!",37.14,Sides & Appetizers,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Rich Garlic Dip category: Sides & Appetizers description: A creamy dip with a rich, bold garlic flavor!",Ncr
740,Cheese Volcano Peppy Paneer,"Centre loaded with Molten Cheese & topped with peppy Paneer, Capsicum & Red",329.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Cheese Volcano Peppy Paneer category: Pizza description: Centre loaded with Molten Cheese & topped with peppy Paneer, Capsicum & Red",Ncr
741,Cheese Volcano Farmhouse,"Centre loaded with Molten Cheese & topped with Onion, Capsicum, Tomato & Grilled",329.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Cheese Volcano Farmhouse category: Pizza description: Centre loaded with Molten Cheese & topped with Onion, Capsicum, Tomato & Grilled",Ncr
742,Cheese Volcano Veg Paradise,"Centre loaded with Molten Cheese & topped with Golden Corn, Black Olives, Capsicum",329.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Cheese Volcano Veg Paradise category: Pizza description: Centre loaded with Molten Cheese & topped with Golden Corn, Black Olives, Capsicum",Ncr
743,Corn & Cheese Volcano,"Centre loaded with Molten Cheese & topped with juicy Golden Corn
*Contains non-edible container",329.0,Pizza,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Corn & Cheese Volcano category: Pizza description: Centre loaded with Molten Cheese & topped with juicy Golden Corn
*Contains non-edible container",Ncr
